0	2
1	0
2	0
3	0
4	0
5	2
6	1
7	1
8	6
9	3
10	9
11	3
12	25
13	203
14	614
15	2810
16	4675
17	5490
18	6402
19	7346
20	8221
21	9081
22	9836
23	10207
24	10567
25	10808
26	11361
27	12444
28	13870
29	15279
30	16211
31	16105
32	15879
33	14566
34	13002
35	11448
36	9977
37	9005
38	8135
39	7343
40	6846
41	6708
42	6245
43	6108
44	6077
45	6145
46	6323
47	6452
48	6542
49	6778
50	6883
51	7323
52	7979
53	8517
54	9131
55	10373
56	11902
57	13710
58	16171
59	18528
60	21189
61	23170
62	24297
63	24754
64	23943
65	22113
66	19557
67	17142
68	14288
69	11809
70	10206
71	8690
72	7602
73	6930
74	6600
75	6287
76	6012
77	6053
78	5945
79	5905
80	5888
81	5883
82	5839
83	5864
84	5910
85	5984
86	5988
87	5897
88	5933
89	6006
90	6015
91	5868
92	5897
93	5918
94	6013
95	5852
96	5936
97	5917
98	6003
99	5853
100	5923
101	5981
102	6074
103	5913
104	5993
105	6087
106	6012
107	6129
108	6110
109	6171
110	6131
111	6238
112	6102
113	6379
114	6317
115	6322
116	6495
117	6312
118	6319
119	6431
120	6333
121	6456
122	6484
123	6546
124	6521
125	6448
126	6510
127	6497
128	6478
129	6437
130	6415
131	6613
132	6585
133	6637
134	6619
135	6526
136	6552
137	6453
138	6519
139	6606
140	6506
141	6504
142	6667
143	6572
144	6635
145	6640
146	6549
147	6624
148	6578
149	6591
150	6574
151	6613
152	6619
153	6690
154	6673
155	6719
156	6661
157	6693
158	6787
159	6695
160	6622
161	6890
162	6801
163	7042
164	7087
165	7051
166	7320
167	7409
168	7448
169	7654
170	7921
171	8306
172	8429
173	8776
174	9030
175	9312
176	9566
177	9881
178	9927
179	10391
180	10364
181	10702
182	10806
183	10854
184	10990
185	10973
186	11154
187	10950
188	10855
189	10977
190	10919
191	10761
192	10687
193	10353
194	10364
195	10073
196	9991
197	10000
198	9631
199	9437
200	9357
201	9264
202	9127
203	9061
204	8851
205	8927
206	8618
207	8514
208	8551
209	8281
210	8231
211	8264
212	8247
213	8147
214	8052
215	7780
216	7902
217	7699
218	7678
219	7639
220	7615
221	7533
222	7464
223	7438
224	7386
225	7294
226	7268
227	7211
228	7039
229	7169
230	6983
231	7099
232	6954
233	6932
234	6805
235	6725
236	6770
237	6731
238	6712
239	6537
240	6595
241	6784
242	6562
243	6708
244	6423
245	6617
246	6402
247	6355
248	6251
249	6291
250	6361
251	6276
252	6326
253	6218
254	6246
255	6171
256	6249
257	6195
258	6199
259	6106
260	5936
261	6121
262	6227
263	6088
264	6203
265	6126
266	5904
267	5984
268	6176
269	6032
270	5952
271	5949
272	5813
273	5797
274	5860
275	5835
276	5918
277	5841
278	5905
279	5859
280	5763
281	5951
282	5824
283	5800
284	5814
285	5789
286	5946
287	5709
288	5850
289	5803
290	5668
291	5802
292	5824
293	5627
294	5700
295	5610
296	5654
297	5636
298	5684
299	5674
300	5703
301	5649
302	5702
303	5700
304	5637
305	5732
306	5608
307	5771
308	5642
309	5817
310	5740
311	5598
312	5765
313	5636
314	5812
315	5632
316	5731
317	5666
318	5667
319	5695
320	5551
321	5775
322	5710
323	5783
324	5753
325	5760
326	5632
327	5663
328	5923
329	5670
330	5865
331	5656
332	5798
333	5837
334	5781
335	5819
336	5810
337	5933
338	5776
339	5823
340	5960
341	5933
342	6003
343	5905
344	5880
345	6036
346	5966
347	5936
348	5932
349	5989
350	6045
351	5966
352	5935
353	6100
354	6010
355	6013
356	6185
357	6104
358	6281
359	6203
360	6123
361	6235
362	6170
363	6112
364	6235
365	6204
366	6251
367	6325
368	6162
369	6305
370	6369
371	6247
372	6368
373	6262
374	6331
375	6141
376	6359
377	6306
378	6331
379	6425
380	6108
381	6171
382	6265
383	6244
384	6215
385	5924
386	5794
387	5784
388	5709
389	5750
390	5525
391	5424
392	5286
393	5101
394	5077
395	4967
396	4802
397	4638
398	4560
399	4455
400	4202
401	4155
402	3857
403	3951
404	3749
405	3581
406	3549
407	3395
408	3167
409	3036
410	2922
411	2780
412	2882
413	2663
414	2633
415	2502
416	2459
417	2273
418	2308
419	2172
420	2209
421	2139
422	2004
423	2006
424	1993
425	1895
426	1835
427	1860
428	1788
429	1720
430	1703
431	1731
432	1641
433	1636
434	1577
435	1550
436	1485
437	1427
438	1476
439	1408
440	1421
441	1382
442	1407
443	1339
444	1332
445	1331
446	1252
447	1242
448	1231
449	1202
450	1185
451	1166
452	1099
453	1140
454	1189
455	1158
456	1123
457	1095
458	1054
459	1043
460	1044
461	1030
462	1033
463	1061
464	1056
465	1014
466	1037
467	1045
468	1036
469	976
470	979
471	1005
472	983
473	1016
474	1070
475	980
476	958
477	930
478	1044
479	1011
480	987
481	968
482	969
483	1036
484	1028
485	1069
486	982
487	1082
488	1070
489	1094
490	1120
491	1221
492	1174
493	1320
494	1355
495	1499
496	1573
497	1720
498	1965
499	2148
500	2452
501	2734
502	2987
503	3352
504	3817
505	4369
506	4788
507	5538
508	6108
509	6905
510	7721
511	8660
512	9596
513	10662
514	11852
515	12779
516	14156
517	15417
518	16622
519	18057
520	19479
521	20672
522	21654
523	23183
524	24615
525	26005
526	26805
527	27577
528	28879
529	30039
530	30145
531	30895
532	31428
533	31467
534	31398
535	31141
536	31252
537	30715
538	29617
539	29110
540	28085
541	27367
542	25535
543	24629
544	23606
545	22498
546	20747
547	19428
548	18104
549	16756
550	15444
551	13933
552	12790
553	11295
554	10403
555	9364
556	8291
557	7365
558	6422
559	5528
560	4892
561	4211
562	3790
563	3120
564	2665
565	2334
566	2021
567	1615
568	1400
569	1214
570	1104
571	868
572	719
573	602
574	548
575	400
576	402
577	336
578	319
579	277
580	259
581	235
582	234
583	212
584	186
585	180
586	184
587	162
588	174
589	168
590	163
591	140
592	134
593	159
594	129
595	129
596	128
597	147
598	142
599	120
600	143
601	134
602	134
603	120
604	122
605	117
606	125
607	119
608	119
609	128
610	134
611	120
612	114
613	114
614	127
615	112
616	120
617	116
618	130
619	131
620	118
621	126
622	111
623	123
624	104
625	112
626	113
627	108
628	109
629	118
630	110
631	106
632	107
633	109
634	120
635	104
636	109
637	103
638	107
639	101
640	124
641	105
642	100
643	86
644	108
645	116
646	103
647	108
648	97
649	116
650	108
651	99
652	125
653	117
654	86
655	92
656	101
657	97
658	128
659	96
660	97
661	101
662	91
663	106
664	117
665	111
666	100
667	90
668	102
669	94
670	88
671	96
672	94
673	102
674	106
675	87
676	97
677	87
678	98
679	107
680	100
681	88
682	107
683	105
684	95
685	107
686	96
687	89
688	90
689	80
690	86
691	94
692	97
693	112
694	85
695	106
696	92
697	84
698	74
699	93
700	83
701	101
702	101
703	80
704	78
705	93
706	96
707	91
708	75
709	71
710	79
711	78
712	83
713	89
714	82
715	78
716	55
717	75
718	94
719	82
720	81
721	67
722	75
723	66
724	59
725	68
726	74
727	63
728	62
729	78
730	86
731	72
732	77
733	84
734	66
735	77
736	64
737	67
738	61
739	65
740	69
741	81
742	64
743	70
744	47
745	77
746	60
747	79
748	70
749	63
750	64
751	60
752	60
753	62
754	76
755	77
756	67
757	73
758	67
759	58
760	65
761	68
762	67
763	66
764	57
765	51
766	59
767	53
768	71
769	64
770	59
771	53
772	44
773	58
774	55
775	61
776	44
777	57
778	54
779	70
780	49
781	52
782	50
783	59
784	60
785	53
786	58
787	45
788	49
789	64
790	68
791	54
792	46
793	68
794	47
795	39
796	51
797	37
798	50
799	40
800	39
801	61
802	57
803	39
804	50
805	61
806	63
807	44
808	48
809	50
810	52
811	51
812	38
813	59
814	44
815	38
816	57
817	61
818	42
819	48
820	61
821	49
822	46
823	40
824	54
825	27
826	61
827	52
828	55
829	42
830	38
831	54
832	39
833	48
834	49
835	43
836	57
837	40
838	46
839	46
840	41
841	38
842	38
843	36
844	44
845	39
846	34
847	47
848	47
849	37
850	41
851	26
852	32
853	35
854	25
855	42
856	45
857	36
858	54
859	31
860	36
861	37
862	34
863	38
864	32
865	47
866	28
867	30
868	38
869	33
870	36
871	28
872	32
873	46
874	35
875	39
876	29
877	42
878	28
879	41
880	26
881	24
882	28
883	27
884	23
885	29
886	32
887	26
888	25
889	22
890	22
891	29
892	27
893	27
894	24
895	22
896	26
897	15
898	23
899	18
900	23
901	25
902	20
903	18
904	23
905	29
906	26
907	17
908	23
909	29
910	24
911	20
912	19
913	25
914	17
915	22
916	20
917	25
918	20
919	22
920	16
921	14
922	13
923	8
924	23
925	18
926	22
927	21
928	23
929	19
930	20
931	21
932	20
933	14
934	23
935	24
936	24
937	18
938	19
939	20
940	13
941	20
942	24
943	19
944	15
945	16
946	14
947	27
948	20
949	23
950	26
951	26
952	23
953	25
954	21
955	22
956	29
957	23
958	29
959	39
960	19
961	17
962	16
963	21
964	23
965	20
966	28
967	26
968	33
969	13
970	31
971	28
972	28
973	28
974	23
975	33
976	24
977	26
978	24
979	37
980	23
981	36
982	27
983	35
984	26
985	28
986	35
987	29
988	21
989	26
990	22
991	44
992	25
993	24
994	32
995	22
996	15
997	31
998	26
999	28
1000	30
1001	22
1002	20
1003	26
1004	19
1005	21
1006	28
1007	20
1008	29
1009	30
1010	19
1011	25
1012	20
1013	18
1014	16
1015	10
1016	23
1017	8
1018	18
1019	19
1020	10
1021	8
1022	13
1023	13
