679		5733
680		5798
681		5983
682		5775
683		5845
684		5882
685		5880
686		5741
687		5603
688		5745
689		5598
690		5710
691		5623
692		5670
693		5563
694		5528
695		5443
696		5578
697		5402
698		5426
699		5430
700		5496
701		5592
702		5296
703		5249
704		5355
705		5392
706		5428
707		5281
708		5100
709		5198
710		5208
711		5154
712		5227
713		5276
714		5190
715		5140
716		5177
717		4963
718		5065
719		5007
720		4978
721		5062
722		5062
723		5127
724		4874
725		4940
726		4883
727		4979
728		4803
729		4867
730		4832
731		4969
732		4771
733		4872
734		4676
735		4585
736		4800
737		4577
738		4719
739		4657
740		4658
741		4607
742		4614
743		4571
744		4519
745		4501
746		4532
747		4652
748		4673
749		4521
750		4553
751		4423
752		4448
753		4408
754		4375
755		4469
756		4384
757		4518
758		4402
759		4355
760		4373
761		4420
762		4400
763		4427
764		4488
765		4203
766		4266
767		4165
768		4303
769		4202
770		4175
771		4217
772		4166
773		4150
774		4069
775		4121
776		4060
777		4182
778		4118
779		4099
780		3962
781		4159
782		4166
783		4064
784		4081
785		3998
786		3931
787		3895
788		3958
789		3974
790		3995
791		4053
792		3869
793		3920
794		3870
795		4032
796		3871
797		3972
798		3907
799		3817
800		3793
801		3918
802		3869
803		3766
804		3740
805		3789
806		3607
807		3744
808		3852
809		3698
810		3664
811		3752
812		3684
813		3685
814		3660
815		3673
816		3670
817		3696
818		3725
819		3563
820		3522
821		3668
822		3564
823		3601
824		3557
825		3521
826		3628
827		3544
828		3528
829		3631
830		3382
831		3364
832		3499
833		3534
834		3410
835		3492
836		3467
837		3446
838		3463
839		3494
840		3341
841		3464
842		3415
843		3514
844		3393
845		3369
846		3334
847		3255
848		3308
849		3343
850		3273
851		3385
852		3289
853		3302
854		3259
855		3227
856		3199
857		3257
858		3252
859		3261
860		3177
861		3235
862		3199
863		3177
864		3206
865		3129
866		3157
867		3161
868		3084
869		3159
870		3015
871		3032
872		3004
873		3172
874		2966
875		3045
876		3114
877		3049
878		3126
879		2961
880		3111
881		3073
882		3045
883		3069
884		2967
885		3047
886		2988
887		3078
888		3067
889		3042
890		2982
891		3025
892		2970
893		2941
894		2922
895		2921
896		3026
897		2955
898		2985
899		2925
900		2948
901		2811
902		2847
903		2885
904		2917
905		2927
906		2880
907		2979
908		2857
909		2875
910		2879
911		2788
912		2843
913		2799
914		2808
915		2841
916		2724
917		2823
918		2784
919		2747
920		2824
921		2795
922		2769
923		2896
924		2698
925		2790
926		2727
927		2770
928		2736
929		2790
930		2776
931		2764
932		2771
933		2752
934		2706
935		2619
936		2680
937		2821
938		2759
939		2753
940		2707
941		2655
942		2638
943		2731
944		2628
945		2683
946		2588
947		2652
948		2713
949		2709
950		2551
951		2551
952		2632
953		2652
954		2526
955		2647
956		2548
957		2563
958		2487
959		2464
960		2589
961		2543
962		2567
963		2564
964		2522
965		2516
966		2463
967		2515
968		2565
969		2400
970		2470
971		2542
972		2576
973		2517
974		2410
975		2423
976		2379
977		2388
978		2392
979		2389
980		2460
981		2377
982		2351
983		2400
984		2328
985		2393
986		2407
987		2317
988		2470
989		2232
990		2406
991		2282
992		2340
993		2318
994		2270
995		2337
996		2263
997		2371
998		2296
999		2256
1000		2223
1001		2180
1002		2222
1003		2256
1004		2223
1005		2167
1006		2179
1007		2176
1008		2165
1009		2097
1010		2242
1011		2186
1012		2116
1013		2161
1014		2114
1015		2030
1016		2110
1017		2168
1018		2196
1019		2111
1020		2045
1021		2135
1022		2068
1023		2141
1024		2109
1025		2135
1026		2007
1027		2070
1028		2081
1029		2010
1030		1971
1031		1985
1032		1983
1033		2027
1034		1975
1035		1925
1036		1956
1037		1953
1038		1954
1039		1959
1040		1942
1041		1915
1042		1931
1043		1920
1044		1920
1045		1893
1046		1925
1047		1848
1048		1876
1049		1927
1050		1921
1051		1898
1052		1950
1053		1800
1054		2005
1055		1845
1056		1904
1057		1810
1058		1837
1059		1817
1060		1838
1061		1834
1062		1815
1063		1831
1064		1810
1065		1810
1066		1807
1067		1844
1068		1824
1069		1758
1070		1767
1071		1743
1072		1736
1073		1775
1074		1752
1075		1710
1076		1717
1077		1761
1078		1800
1079		1662
1080		1725
1081		1718
1082		1828
1083		1781
1084		1664
1085		1683
1086		1647
1087		1724
1088		1764
1089		1624
1090		1667
1091		1688
1092		1650
1093		1754
1094		1654
1095		1688
1096		1667
1097		1695
1098		1725
1099		1650
1100		1642
1101		1640
1102		1594
1103		1568
1104		1616
1105		1646
1106		1624
1107		1558
1108		1636
1109		1574
1110		1609
1111		1621
1112		1602
1113		1588
1114		1621
1115		1581
1116		1563
1117		1554
1118		1524
1119		1552
1120		1533
1121		1545
1122		1538
1123		1555
1124		1614
1125		1551
1126		1591
1127		1596
1128		1517
1129		1528
1130		1435
1131		1544
1132		1513
1133		1552
1134		1498
1135		1458
1136		1500
1137		1520
1138		1527
1139		1541
1140		1490
1141		1548
1142		1524
1143		1429
1144		1396
1145		1561
1146		1459
1147		1460
1148		1523
1149		1415
1150		1499
1151		1396
1152		1465
1153		1469
1154		1425
1155		1505
1156		1439
1157		1438
1158		1500
1159		1513
1160		1476
1161		1483
1162		1385
1163		1459
1164		1418
1165		1406
1166		1385
1167		1323
1168		1434
1169		1457
1170		1357
1171		1414
1172		1414
1173		1499
1174		1377
1175		1364
1176		1390
1177		1423
1178		1388
1179		1402
1180		1408
1181		1368
1182		1392
1183		1430
1184		1367
1185		1312
1186		1349
1187		1333
1188		1335
1189		1358
1190		1320
1191		1334
1192		1352
1193		1357
1194		1353
1195		1410
1196		1328
1197		1355
1198		1386
1199		1303
1200		1332
1201		1312
1202		1259
1203		1254
1204		1280
1205		1317
1206		1327
1207		1250
1208		1290
1209		1351
1210		1230
1211		1300
1212		1277
1213		1340
1214		1237
1215		1388
1216		1352
1217		1319
1218		1305
1219		1339
1220		1320
1221		1300
1222		1314
1223		1342
1224		1256
1225		1300
1226		1293
1227		1311
1228		1272
1229		1307
1230		1329
1231		1201
1232		1327
1233		1289
1234		1288
1235		1222
1236		1267
1237		1295
1238		1243
1239		1190
1240		1248
1241		1283
1242		1174
1243		1240
1244		1253
1245		1207
1246		1231
1247		1287
1248		1263
1249		1254
1250		1184
1251		1194
1252		1228
1253		1266
1254		1193
1255		1230
1256		1186
1257		1181
1258		1218
1259		1236
1260		1208
1261		1165
1262		1210
1263		1272
1264		1197
1265		1192
1266		1264
1267		1225
1268		1167
1269		1209
1270		1175
1271		1269
1272		1255
1273		1195
1274		1184
1275		1145
1276		1187
1277		1196
1278		1141
1279		1163
1280		1201
1281		1192
1282		1172
1283		1195
1284		1161
1285		1164
1286		1195
1287		1181
1288		1192
1289		1199
1290		1154
1291		1202
1292		1202
1293		1156
1294		1238
1295		1131
1296		1165
1297		1180
1298		1197
1299		1160
1300		1129
1301		1173
1302		1170
1303		1090
1304		1173
