0	0
1	0
2	0
3	0
4	0
5	0
6	1
7	0
8	0
9	0
10	1
11	0
12	1
13	0
14	7
15	9
16	17
17	38
18	53
19	189
20	70
21	37
22	21
23	32
24	34
25	39
26	50
27	39
28	42
29	46
30	47
31	41
32	57
33	40
34	41
35	42
36	47
37	40
38	60
39	56
40	52
41	43
42	48
43	69
44	53
45	71
46	52
47	79
48	62
49	74
50	60
51	61
52	65
53	78
54	64
55	64
56	83
57	75
58	85
59	81
60	78
61	78
62	78
63	101
64	82
65	99
66	99
67	108
68	114
69	100
70	108
71	111
72	139
73	131
74	148
75	127
76	137
77	130
78	121
79	136
80	122
81	142
82	117
83	119
84	125
85	117
86	129
87	119
88	106
89	127
90	95
91	108
92	87
93	97
94	102
95	110
96	92
97	96
98	96
99	97
100	107
101	98
102	86
103	88
104	98
105	86
106	76
107	88
108	88
109	82
110	92
111	105
112	84
113	93
114	86
115	74
116	83
117	93
118	79
119	87
120	89
121	86
122	99
123	72
124	63
125	86
126	75
127	88
128	74
129	84
130	75
131	81
132	82
133	60
134	83
135	83
136	68
137	84
138	66
139	84
140	64
141	65
142	60
143	67
144	66
145	54
146	64
147	66
148	51
149	66
150	66
151	59
152	67
153	61
154	61
155	68
156	59
157	56
158	64
159	50
160	57
161	47
162	56
163	53
164	63
165	43
166	68
167	55
168	52
169	60
170	51
171	52
172	53
173	67
174	51
175	53
176	53
177	44
178	38
179	52
180	42
181	45
182	43
183	43
184	52
185	45
186	45
187	40
188	35
189	43
190	45
191	41
192	40
193	41
194	52
195	40
196	39
197	24
198	48
199	42
200	45
201	34
202	38
203	38
204	45
205	45
206	40
207	46
208	31
209	36
210	41
211	29
212	48
213	38
214	38
215	43
216	54
217	46
218	31
219	42
220	42
221	42
222	37
223	44
224	34
225	31
226	31
227	34
228	32
229	38
230	26
231	30
232	27
233	34
234	25
235	30
236	29
237	25
238	32
239	29
240	26
241	28
242	24
243	25
244	31
245	36
246	31
247	24
248	29
249	32
250	28
251	27
252	13
253	27
254	24
255	23
256	26
257	25
258	26
259	21
260	24
261	21
262	25
263	26
264	28
265	18
266	19
267	23
268	19
269	21
270	22
271	31
272	18
273	33
274	21
275	25
276	25
277	20
278	24
279	22
280	18
281	24
282	23
283	23
284	18
285	23
286	22
287	19
288	33
289	22
290	23
291	25
292	14
293	24
294	17
295	19
296	33
297	15
298	26
299	24
300	21
301	22
302	22
303	18
304	21
305	25
306	24
307	14
308	22
309	20
310	10
311	20
312	19
313	17
314	17
315	19
316	15
317	10
318	12
319	15
320	19
321	14
322	21
323	17
324	19
325	14
326	17
327	8
328	12
329	16
330	15
331	12
332	16
333	19
334	11
335	17
336	14
337	9
338	17
339	17
340	12
341	16
342	8
343	19
344	13
345	12
346	14
347	12
348	11
349	16
350	9
351	11
352	9
353	10
354	13
355	7
356	9
357	11
358	14
359	15
360	14
361	12
362	8
363	11
364	8
365	14
366	12
367	14
368	14
369	7
370	12
371	14
372	17
373	12
374	14
375	14
376	11
377	15
378	19
379	13
380	10
381	6
382	10
383	13
384	19
385	14
386	13
387	12
388	12
389	9
390	10
391	11
392	11
393	9
394	9
395	13
396	13
397	11
398	17
399	14
400	7
401	9
402	7
403	14
404	18
405	8
406	7
407	13
408	12
409	10
410	16
411	12
412	7
413	14
414	9
415	11
416	14
417	12
418	13
419	10
420	14
421	13
422	14
423	9
424	13
425	10
426	18
427	15
428	18
429	10
430	12
431	15
432	10
433	14
434	16
435	8
436	13
437	15
438	20
439	13
440	10
441	7
442	10
443	11
444	9
445	5
446	7
447	7
448	11
449	12
450	8
451	11
452	9
453	17
454	8
455	6
456	8
457	5
458	10
459	9
460	10
461	9
462	13
463	12
464	13
465	11
466	10
467	8
468	10
469	7
470	7
471	12
472	10
473	10
474	11
475	11
476	10
477	9
478	15
479	10
480	6
481	13
482	11
483	11
484	12
485	10
486	15
487	8
488	9
489	11
490	6
491	10
492	10
493	9
494	7
495	11
496	8
497	11
498	13
499	11
500	14
501	12
502	12
503	4
504	8
505	6
506	10
507	13
508	7
509	8
510	5
511	9
512	6
513	8
514	12
515	3
516	8
517	6
518	2
519	9
520	12
521	14
522	10
523	8
524	8
525	5
526	8
527	10
528	9
529	5
530	6
531	8
532	6
533	10
