0	40
1	4
2	0
3	3
4	6
5	11
6	17
7	25
8	16
9	14
10	19
11	22
12	37
13	189
14	1070
15	3008
16	4384
17	4832
18	5684
19	6648
20	7776
21	8488
22	8953
23	9459
24	10031
25	10498
26	10792
27	11057
28	11461
29	11837
30	11787
31	11379
32	11504
33	10998
34	10925
35	10911
36	10949
37	10989
38	10876
39	10710
40	11032
41	11058
42	10985
43	10936
44	10729
45	10929
46	10833
47	10670
48	10584
49	10728
50	10652
51	10754
52	10753
53	10759
54	10846
55	10749
56	10716
57	10792
58	10865
59	10769
60	11059
61	10880
62	11200
63	11258
64	11785
65	11696
66	12320
67	12805
68	13342
69	13902
70	14474
71	15442
72	15769
73	16027
74	15799
75	15946
76	15474
77	14819
78	14371
79	13631
80	13631
81	13209
82	13029
83	12990
84	12614
85	12347
86	12276
87	11868
88	11719
89	11491
90	11208
91	10821
92	10917
93	10638
94	10622
95	10332
96	10522
97	10368
98	10291
99	10414
100	10474
101	10444
102	10347
103	10457
104	10381
105	10637
106	10520
107	10742
108	10572
109	10570
110	10539
111	10636
112	10763
113	10676
114	10989
115	10795
116	10817
117	10825
118	10845
119	10799
120	10689
121	10926
122	10957
123	10853
124	11030
125	11109
126	10951
127	10876
128	11001
129	10831
130	11015
131	10889
132	10896
133	11071
134	10907
135	11076
136	10981
137	11116
138	10983
139	11066
140	10870
141	11180
142	11106
143	11088
144	11423
145	11432
146	11530
147	11523
148	11735
149	12017
150	11861
151	12161
152	12450
153	12817
154	13163
155	13615
156	13826
157	14098
158	14418
159	14772
160	15083
161	15188
162	15634
163	15734
164	15811
165	15984
166	16199
167	16182
168	16467
169	16311
170	16334
171	16234
172	16068
173	16039
174	16065
175	15716
176	15695
177	15806
178	15583
179	15493
180	15340
181	15249
182	15265
183	15045
184	14941
185	14951
186	14969
187	14739
188	15007
189	14859
190	14811
191	14813
192	14596
193	14783
194	14809
195	14487
196	14502
197	14680
198	14561
199	14320
200	14374
201	14519
202	14428
203	14275
204	14174
205	14332
206	14036
207	13865
208	14056
209	14085
210	13810
211	13815
212	13815
213	13997
214	13299
215	13530
216	13572
217	13673
218	13471
219	13537
220	13367
221	13475
222	13306
223	13028
224	13297
225	13051
226	13318
227	13046
228	13009
229	13040
230	13023
231	13037
232	12906
233	12868
234	12787
235	12957
236	13021
237	12954
238	12785
239	12870
240	12810
241	12692
242	12669
243	12764
244	12631
245	12857
246	12519
247	12710
248	12860
249	12776
250	12554
251	12622
252	12730
253	12691
254	12697
255	12581
256	12578
257	12618
258	12642
259	12596
260	12580
261	12759
262	12631
263	12542
264	12401
265	12759
266	12468
267	12718
268	12324
269	12264
270	12217
271	12211
272	12120
273	11907
274	11782
275	11744
276	11251
277	11291
278	10915
279	10755
280	10654
281	10368
282	10144
283	9667
284	9536
285	9190
286	8871
287	8787
288	8399
289	8122
290	7838
291	7635
292	7423
293	7387
294	6798
295	6727
296	6695
297	6435
298	6331
299	6097
300	6029
301	5737
302	5684
303	5466
304	5507
305	5411
306	5308
307	5181
308	5208
309	5099
310	5100
311	4970
312	5017
313	4735
314	4691
315	4729
316	4626
317	4528
318	4611
319	4564
320	4422
321	4312
322	4434
323	4338
324	4291
325	4245
326	4378
327	4222
328	4184
329	4249
330	4163
331	4129
332	4107
333	4108
334	3985
335	4071
336	4022
337	4032
338	4071
339	4008
340	3990
341	3925
342	3929
343	4010
344	3879
345	3943
346	3734
347	3783
348	3866
349	3809
350	3751
351	3906
352	3833
353	3893
354	3803
355	3743
356	3849
357	3805
358	3857
359	3795
360	3781
361	3852
362	3760
363	3901
364	3891
365	3844
366	3800
367	3972
368	3960
369	3948
370	3902
371	3963
372	3902
373	4034
374	4147
375	4046
376	4262
377	4317
378	4484
379	4569
380	4731
381	4980
382	5310
383	5813
384	6028
385	6706
386	7266
387	8161
388	9149
389	9933
390	11297
391	12714
392	14452
393	16114
394	18408
395	20284
396	23039
397	25659
398	28280
399	31347
400	34322
401	38171
402	41220
403	45022
404	48413
405	52189
406	55630
407	58495
408	62279
409	65514
410	67460
411	70139
412	71702
413	74053
414	74602
415	75595
416	74959
417	74117
418	74051
419	72367
420	70446
421	68255
422	65357
423	62259
424	59139
425	55263
426	51959
427	47811
428	44040
429	40168
430	36286
431	32743
432	29341
433	26296
434	23174
435	20590
436	18111
437	15907
438	13748
439	11923
440	10455
441	9351
442	8139
443	7083
444	6252
445	5611
446	5043
447	4662
448	4374
449	4039
450	3794
451	3613
452	3394
453	3390
454	3139
455	3191
456	3170
457	3113
458	3086
459	3103
460	3066
461	3123
462	3019
463	3060
464	3051
465	3008
466	3155
467	3080
468	3111
469	2997
470	3015
471	3006
472	2981
473	2968
474	3113
475	2993
476	3017
477	3063
478	3086
479	3115
480	3011
481	2944
482	2877
483	2908
484	2903
485	2981
486	2973
487	2993
488	2871
489	2922
490	2893
491	2895
492	2881
493	2911
494	2906
495	2795
496	2918
497	2855
498	2820
499	2872
500	2850
501	2869
502	2877
503	2916
504	2924
505	2892
506	2771
507	2846
508	2894
509	2832
510	2920
511	2940
512	2906
513	2959
514	3001
515	2904
516	2958
517	3079
518	3045
519	2993
520	3137
521	3226
522	3120
523	3100
524	3170
525	3246
526	3415
527	3321
528	3317
529	3390
530	3476
531	3360
532	3475
533	3549
534	3476
535	3564
536	3574
537	3620
538	3621
539	3542
540	3617
541	3548
542	3602
543	3635
544	3614
545	3678
546	3571
547	3579
548	3669
549	3515
550	3600
551	3464
552	3604
553	3441
554	3466
555	3483
556	3392
557	3445
558	3494
559	3326
560	3349
561	3362
562	3302
563	3322
564	3412
565	3419
566	3189
567	3294
568	3275
569	3252
570	3280
571	3283
572	3159
573	3137
574	3259
575	3242
576	3091
577	3256
578	3161
579	3215
580	3127
581	3137
582	3094
583	3120
584	3128
585	3104
586	3042
587	3077
588	3126
589	3031
590	2982
591	3091
592	3066
593	3136
594	3039
595	2931
596	3031
597	3052
598	3120
599	3004
600	2943
601	3042
602	3000
603	2934
604	2963
605	2989
606	2987
607	2913
608	2938
609	3050
610	3028
611	2949
612	2886
613	2993
614	2999
615	3065
616	2972
617	2908
618	2893
619	2925
620	3047
621	2998
622	3014
623	2881
624	2983
625	2944
626	2973
627	2984
628	3054
629	2943
630	2973
631	3025
632	2976
633	2976
634	3056
635	2928
636	3030
637	2933
638	3001
639	3048
640	2987
641	2995
642	2942
643	2981
644	3059
645	2964
646	2974
647	3089
648	3136
649	3003
650	3092
651	3026
652	3090
653	3084
654	3004
655	3083
656	3031
657	3049
658	3089
659	3117
660	3093
661	3096
662	3160
663	3058
664	3171
665	3136
666	3257
667	3167
668	3125
669	3189
670	3176
671	3213
672	3193
673	3223
674	3138
675	3214
676	3181
677	3267
678	3191
679	3193
680	3272
681	3344
682	3348
683	3224
684	3247
685	3182
686	3235
687	3290
688	3263
689	3289
690	3368
691	3493
692	3390
693	3518
694	3462
695	3384
696	3462
697	3379
698	3307
699	3392
700	3353
701	3474
702	3474
703	3459
704	3385
705	3443
706	3568
707	3418
708	3360
709	3460
710	3507
711	3490
712	3469
713	3397
714	3437
715	3491
716	3409
717	3482
718	3422
719	3494
720	3426
721	3459
722	3331
723	3371
724	3398
725	3420
726	3291
727	3239
728	3263
729	3203
730	3211
731	3279
732	3155
733	3030
734	3009
735	3041
736	2991
737	2952
738	2880
739	2776
740	2794
741	2778
742	2687
743	2655
744	2597
745	2529
746	2556
747	2494
748	2463
749	2359
750	2337
751	2299
752	2316
753	2209
754	2205
755	2164
756	2116
757	2101
758	2061
759	1990
760	1990
761	1930
762	1981
763	1862
764	1975
765	1912
766	1820
