527	950	4300	20	 030224 	
528	950	4175	20	 030245 	
529	950	4279	20	 030305 	
530	950	4259	20	 030325 	
531	950	4263	20	 030345 	
532	950	4174	20	 030406 	
533	950	4364	20	 030426 	
534	950	4266	20	 030446 	
535	950	4333	20	 030507 	
536	950	4340	20	 030527 	
537	950	4340	20	 030547 	
538	950	4234	20	 030607 	
539	950	4206	20	 030628 	
540	950	4274	20	 030648 	
541	950	4377	20	 030708 	
542	950	4272	20	 030729 	
543	950	4239	20	 030749 	
544	950	4198	20	 030809 	
545	950	4266	20	 030829 	
546	950	4280	20	 030850 	
547	950	4357	20	 030910 	
548	950	4247	20	 030930 	
549	950	4367	20	 030951 	
550	950	4241	20	 031011 	
551	950	4309	20	 031031 	
552	950	4264	20	 031052 	
553	950	4352	20	 031112 	
554	950	4285	20	 031132 	
555	950	4298	20	 031153 	
556	950	4365	20	 031213 	
557	950	4165	20	 031233 	
558	950	4211	20	 031253 	
559	950	4325	20	 031314 	
560	950	4290	20	 031334 	
561	950	4333	20	 031354 	
562	950	4239	20	 031415 	
563	950	4324	20	 031435 	
564	950	4210	20	 031455 	
565	950	4328	20	 031515 	
566	950	4275	20	 031536 	
567	950	4271	20	 031556 	
568	950	4333	20	 031616 	
569	950	4282	20	 031637 	
570	950	4205	20	 031657 	
571	950	4284	20	 031717 	
572	950	4329	20	 031737 	
573	950	4272	20	 031758 	
574	950	4187	20	 031818 	
575	950	4202	20	 031838 	
576	950	4325	20	 031859 	
577	950	4256	20	 031919 	
578	950	4233	20	 031939 	
579	950	4287	20	 032000 	
580	950	4293	20	 032020 	
581	950	4250	20	 032040 	
582	950	4287	20	 032101 	
583	950	4216	20	 032121 	
584	950	4301	20	 032141 	
585	950	4314	20	 032201 	
586	950	4190	20	 032222 	
587	950	4331	20	 032242 	
588	950	4319	20	 032302 	
589	950	4169	20	 032323 	
590	950	4323	20	 032343 	
591	950	4323	20	 032403 	
592	950	4362	20	 032423 	
593	950	4300	20	 032444 	
594	950	4293	20	 032504 	
595	950	4193	20	 032524 	
596	950	4298	20	 032545 	
597	950	4253	20	 032605 	
598	950	4357	20	 032625 	
599	950	4239	20	 032645 	
600	950	4347	20	 032706 	
601	950	4230	20	 032726 	
602	950	4222	20	 032746 	
603	950	4288	20	 032807 	
604	950	4267	20	 032827 	
605	950	4364	20	 032847 	
606	950	4307	20	 032908 	
607	950	4339	20	 032928 	
608	950	4300	20	 032948 	
609	950	4205	20	 033009 	
610	950	4260	20	 033029 	
611	950	4243	20	 033049 	
612	950	4362	20	 033109 	
613	950	4324	20	 033130 	
614	950	4345	20	 033150 	
615	950	4217	20	 033210 	
616	950	4297	20	 033230 	
617	950	4287	20	 033251 	
618	950	4434	20	 033311 	
619	950	4380	20	 033331 	
620	950	4328	20	 033352 	
621	950	4405	20	 033412 	
622	950	4298	20	 033432 	
623	950	4305	20	 033452 	
624	950	4203	20	 033513 	
625	950	4305	20	 033533 	
626	950	4190	20	 033553 	
627	950	4245	20	 033614 	
628	950	4172	20	 033634 	
629	950	4244	20	 033654 	
630	950	4214	20	 033715 	
631	950	4304	20	 033735 	
632	950	4355	20	 033755 	
633	950	4299	20	 033816 	
634	950	4330	20	 033836 	
635	950	4264	20	 033856 	
636	950	4271	20	 033917 	
637	950	4243	20	 033937 	
638	950	4317	20	 033957 	
639	950	4342	20	 034018 	
640	950	4320	20	 034038 	
641	950	4235	20	 034058 	
642	950	4308	20	 034119 	
643	950	4315	20	 034139 	
644	950	4360	20	 034159 	
645	950	4234	20	 034219 	
646	950	4186	20	 034240 	
647	950	4239	20	 034300 	
648	950	4272	20	 034320 	
649	950	4205	20	 034341 	
650	950	4195	20	 034401 	
651	950	4251	20	 034421 	
652	950	4385	20	 034442 	
653	950	4254	20	 034502 	
654	950	4214	20	 034522 	
655	950	4365	20	 034542 	
656	950	4241	20	 034603 	
657	950	4288	20	 034623 	
658	950	4284	20	 034643 	
659	950	4236	20	 034704 	
660	950	4345	20	 034724 	
661	950	4397	20	 034744 	
662	950	4213	20	 034805 	
663	950	4219	20	 034825 	
664	950	4231	20	 034845 	
665	950	4344	20	 034905 	
666	950	4364	20	 034926 	
667	950	4261	20	 034946 	
668	950	4246	20	 035006 	
669	950	4445	20	 035027 	
670	950	4223	20	 035047 	
671	950	4313	20	 035107 	
672	950	4270	20	 035127 	
673	950	4346	20	 035148 	
674	950	4249	20	 035208 	
675	950	4201	20	 035228 	
676	950	4253	20	 035249 	
677	950	4312	20	 035309 	
678	950	4295	20	 035329 	
679	950	4246	20	 035350 	
680	950	4154	20	 035410 	
681	950	4288	20	 035430 	
682	950	4310	20	 035451 	
683	950	4397	20	 035511 	
684	950	4243	20	 035531 	
685	950	4318	20	 035552 	
686	950	4320	20	 035612 	
687	950	4306	20	 035632 	
688	950	4351	20	 035652 	
689	950	4283	20	 035713 	
690	950	4322	20	 035733 	
691	950	4183	20	 035753 	
692	950	4244	20	 035814 	
693	950	4287	20	 035834 	
694	950	4409	20	 035854 	
695	950	4294	20	 035914 	
696	950	4373	20	 035935 	
697	950	4309	20	 035955 	
698	950	4162	20	 040015 	
699	950	4293	20	 040036 	
700	950	4302	20	 040056 	
701	950	4295	20	 040116 	
702	950	4345	20	 040136 	
703	950	4293	20	 040157 	
704	950	4233	20	 040217 	
705	950	4404	20	 040237 	
706	950	4329	20	 040257 	
707	950	4264	20	 040318 	
708	950	4258	20	 040338 	
709	950	4199	20	 040358 	
710	950	4327	20	 040419 	
711	950	4257	20	 040439 	
712	950	4254	20	 040459 	
713	950	4221	20	 040520 	
714	950	4272	20	 040540 	
715	950	4378	20	 040600 	
716	950	4280	20	 040621 	
717	950	4294	20	 040641 	
718	950	4251	20	 040701 	
719	950	4334	20	 040721 	
720	950	4227	20	 040742 	
721	950	4353	20	 040802 	
722	950	4214	20	 040822 	
723	950	4249	20	 040842 	
724	950	4162	20	 040903 	
725	950	4178	20	 040923 	
726	950	4398	20	 040943 	
727	950	4341	20	 041004 	
728	950	4306	20	 041024 	
729	950	4328	20	 041044 	
730	950	4259	20	 041104 	
731	950	4297	20	 041125 	
732	950	4217	20	 041145 	
733	950	4284	20	 041205 	
734	950	4330	20	 041225 	
735	950	4279	20	 041246 	
736	950	4373	20	 041306 	
737	950	4306	20	 041326 	
738	950	4342	20	 041347 	
739	950	4287	20	 041407 	
740	950	4364	20	 041427 	
741	950	4290	20	 041448 	
742	950	4253	20	 041508 	
743	950	4268	20	 041528 	
744	950	4313	20	 041548 	
